# lambda	flux
 2185.4740016 8.74913133829e-19
 2188.10030152 8.76717477138e-19
 2190.72660144 8.78521820446e-19
 2193.35290136 8.80326163755e-19
 2195.97920128 8.82130507063e-19
 2198.6055012 8.83934850372e-19
 2201.23180112 8.8573919368e-19
 2203.85810104 8.87543536989e-19
 2206.48440096 8.89347880298e-19
 2209.11070088 8.91152223606e-19
 2211.7370008 8.92956566915e-19
 2214.36330072 8.94760910223e-19
 2216.98960064 8.96565253532e-19
 2219.61590056 8.9836959684e-19
 2222.24220048 9.00173940149e-19
 2224.8685004 9.01978283457e-19
 2227.49480032 9.03782626766e-19
 2230.12110024 9.05586970074e-19
 2232.74740016 9.07391313383e-19
 2237.37370008 9.10569714007e-19
 2240.0 1.062615e-18
 2242.62629992 1.056883e-18
 2245.25259983 1.035614e-18
 2247.87889975 1.042849e-18
 2250.50519967 1.053918e-18
 2253.13149958 8.860414e-19
 2255.7577995 7.275706e-19
 2258.38409942 9.10598e-19
 2261.01039933 1.114271e-18
 2263.63669925 1.092103e-18
 2266.26299917 9.905866e-19
 2268.88929908 7.839725e-19
 2271.515599 6.792933e-19
 2274.14189892 8.346826e-19
 2276.76819884 1.070451e-18
 2279.39449875 1.231257e-18
 2282.02079867 1.164426e-18
 2284.64709859 9.948495e-19
 2287.2733985 9.567551e-19
 2289.89969842 9.505015e-19
 2292.52599834 8.989785e-19
 2295.15229825 8.706354e-19
 2297.77859817 9.073231e-19
 2300.40489809 1.063111e-18
 2303.031198 1.241131e-18
 2305.65749792 1.204409e-18
 2308.28379784 1.038347e-18
 2310.91009775 9.950057e-19
 2313.53639767 9.767297e-19
 2316.16269759 9.009544e-19
 2318.7889975 8.616247e-19
 2321.41529742 8.513767e-19
 2324.04159734 9.050872e-19
 2326.66789725 1.019486e-18
 2329.29419717 1.007527e-18
 2331.92049709 8.598838e-19
 2334.546797 7.680581e-19
 2337.17309692 7.141411e-19
 2339.79939684 6.088745e-19
 2342.42569676 5.617886e-19
 2345.05199667 6.334961e-19
 2347.67829659 7.201061e-19
 2350.30459651 7.416969e-19
 2352.93089642 7.575421e-19
 2355.55719634 8.327408e-19
 2358.18349626 9.210912e-19
 2360.80979617 9.528977e-19
 2363.43609609 9.747305e-19
 2366.06239601 1.01717e-18
 2368.68869592 1.001781e-18
 2371.31499584 9.339928e-19
 2373.94129576 9.222668e-19
 2376.56759567 9.678584e-19
 2379.19389559 1.002939e-18
 2381.82019551 1.029922e-18
 2384.44649542 1.065807e-18
 2387.07279534 1.071078e-18
 2389.69909526 9.959091e-19
 2392.32539517 9.548456e-19
 2394.95169509 1.056794e-18
 2397.57799501 1.128138e-18
 2400.20429493 1.062766e-18
 2402.83059484 1.030376e-18
 2405.45689476 1.081183e-18
 2408.08319468 1.097745e-18
 2410.70949459 1.060573e-18
 2413.33579451 1.018642e-18
 2415.96209443 1.003424e-18
 2418.58839434 9.917813e-19
 2421.21469426 9.857027e-19
 2423.84099418 1.033955e-18
 2426.46729409 1.126876e-18
 2429.09359401 1.14172e-18
 2431.71989393 9.902138e-19
 2434.34619384 8.591974e-19
 2436.97249376 8.677865e-19
 2439.59879368 9.565505e-19
 2442.22509359 1.111579e-18
 2444.85139351 1.215616e-18
 2447.47769343 1.132886e-18
 2450.10399334 9.786776e-19
 2452.73029326 9.1488e-19
 2455.35659318 9.766909e-19
 2457.98289309 1.105736e-18
 2460.60919301 1.22885e-18
 2463.23549293 1.301708e-18
 2465.86179285 1.273945e-18
 2468.48809276 1.19019e-18
 2471.11439268 1.105819e-18
 2473.7406926 9.960996e-19
 2476.36699251 8.622059e-19
 2478.99329243 7.276768e-19
 2481.61959235 6.885664e-19
 2484.24589226 8.13693e-19
 2486.87219218 9.514291e-19
 2489.4984921 1.04149e-18
 2492.12479201 1.187148e-18
 2494.75109193 1.326675e-18
 2497.37739185 1.362823e-18
 2500.00369176 1.29507e-18
 2502.62999168 1.195332e-18
 2505.2562916 1.149443e-18
 2507.88259151 1.123724e-18
 2510.50889143 1.104568e-18
 2513.13519135 1.133448e-18
